id,titlu,pret,moneda,nr_camere,suprafata,link,imagini_paths,numar_imagini,observatii,descriere,data_cont,nr_postari,pret_estim,data_cont_parsed,vechime_zile,scam,delta_pret
21,Anunț,176000,EUR,4,116,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/utvin-casa-individuala-direct-de-la-proprietar/67g66e4hhfe776h7d9248i18iehgg5ii.html,images_case/anunt_21_img_0.webp|images_case/anunt_21_img_1.webp|images_case/anunt_21_img_2.webp|images_case/anunt_21_img_3.webp,4,,"Oferim spre vânzare o casă individuală complet finalizată situată în Utvin,pe o strada liniștită ferită de aglomerație. Casa beneficiază de toate utilitățile de la rețea (apă,gaz,curent,canalizare),sistem de încălzire prin pardoseală,centrală termică,geamuri tripan bicolore alb antracit,curte amenajată cu gazon și aleei betonate. Compartimentare: -hol de acces -2 băi -3 dormitoare -bucătărie închisă -living -terasă acoperită -pod de depozitare Suprafața utilă -116mp Suprafața teren-400mp Se acceptă achiziționarea prin intermediul unui credit bancar. Casa este disponibilă pentru o mutare imediată. Prețul este de 176.000 euro TVA inclus. Nu se percepe comision ,COMISION 0%. Mai multe detalii telefonic. ID anunț : 1761925949",03.08.2022,1,139392.53125,2022-03-08,1370.0,0,36607.46875
22,Anunț,25000,EUR,4,22,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/vand-casa-la-23-km-de-craiova/f8gi5d750g797g18e9f5eid7d1801356.html,,0,,casa4 camere  gard de beton ID anunț : 1657178004,29.11.2021,1,21531.197265625,2021-11-29,1469.0,0,3468.802734375
23,Anunț,150000,EUR,3,75,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/triplex-giroc-mobilat-si-utilat-150-000-euro/43h0h888e05d741he4heih10ee1hi2e5.html,images_case/anunt_23_img_0.jpg|images_case/anunt_23_img_1.jpg|images_case/anunt_23_img_2.jpg|images_case/anunt_23_img_3.jpg,4,,"Anunț de Vânzare Triplex -Giroc Avem plăcerea de a vă oferi spre vânzare un triplex modern, situat într-o zonă liniștită de case, ideal pentru familii sau pentru cei care caută confort și intimitate. Detalii imobil: Suprafață utilă: 75 mp Structură: Parter + Etaj Construcție: 2021 (din cărămidă) Împărțirea spațiului: Parter: bucătărie, hol, baie, terasă Etaj: 2 dormitoare, baie, balcon Dotări: Mobilier de calitate, se vinde complet mobilat și utilat Încălzire prin pardoseală Aer condiționat Carport pentru parcare Eficiență energetică: Clasă A Locație: Situat aproape de benzinăria ESO, la limita dintre Timișoara și Giroc, într-o zonă ce oferă liniște și acces la facilități necesare. Această proprietate reprezintă o oportunitate excelentă pentru cei care caută un cămin modern, confortabil și bine echipat. Preț: 150.000 Euro Nu ratați ocazia de a deveni proprietar al acestui triplex! Pentru mai multe informații sau pentru programarea unei vizionări, vă rugăm să ne contactați. Telefon   0723 100 819 ID anunț : 1731084973",21.02.2010,381,147487.0625,2010-02-21,5768.0,0,2512.9375
24,Anunț,57000,EUR,4,5725,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/vand-casa-cu-teren-5725-mp-livada-100-pomi-fructiferi-hala-220-mp-in-dragoiesti-jud-timis/9g77i5eh088f71hhe6g37451d19d298i.html,images_case/anunt_24_img_0.webp|images_case/anunt_24_img_1.webp|images_case/anunt_24_img_2.webp|images_case/anunt_24_img_3.webp,4,,"Proprietar, vând casă cu curte, gradina, livada și hala în satul Dragoiesti, comuna Racovița, judetul Timiș. Casa este integral din cărămidă, cu pod înalt, parțial izolata termic. Necesita renovare moderată. Baia și bucătăria nu sunt amenajate. -suprafață teren: 5725 mp.                                         -suprafață hala: 222 mp. -livada mixta tânără, intrata pe rod, 100 pomi fructiferi. -anexe: grajd, cocina, coteț, țarc exterior pentru păsări, cuști iepuri, afumătoare zidită.                                       -utilități: curent electric trifazic, rețeaua de apă în fața casei, foraj pentru udarea grădinii, gaz in perspectiva. ID anunț : 1758763229",03.03.2008,1,150286.4375,2008-03-03,6488.0,0,-93286.4375
25,Anunț,150000,EUR,4,132,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-cu-4-camere-curte-proprie-renovata-zona-centrala-str-mihai-viteazu/i93i1969i3i77dhhehehh94di541851e.html,images_case/anunt_25_img_0.webp|images_case/anunt_25_img_1.webp|images_case/anunt_25_img_2.webp|images_case/anunt_25_img_3.webp,4,,,14.10.2020,53,263004.46875,2020-10-14,1880.0,0,-113004.46875
26,Anunț,469000,EUR,10,384,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/casa-de-vacanta/anunt/pensiune-cu-10-camere-de-vanzare-in-breb/38f43d484f0d79fd12g84517gh7g60g9.html,images_case/anunt_26_img_0.webp|images_case/anunt_26_img_1.webp|images_case/anunt_26_img_2.webp|images_case/anunt_26_img_3.webp,4,,"Satul Breb ,situat in inima Maramuresului ,este un loc renumit pentru pastrarea autentica a vietii cotidiene maramuresene .Atmosfera sa traditionala ,cu case de lemn vechi de secole ,porti sculptate manual si obiceiuri stravechi ,ofera vizitatorilor o experienta autentica si de neuitat. Breb este cunoscut si pentru numeroasele pensiuni care gazduiesc turistii dornici sa descopere farmecul rural si ospitalitatea maramureseana ,care l au cucerit si pana pe monarhul Angliei. Peisajele de poveste ale satului ,cu dealuri inverzite si vai pitoresti ,sunt completate de privelisti spectaculoase catre Creasta Cocosului ,o formatiune stancoasa impresionanta ,ideala pentru drumetii si explorari. In apropiere se gasesc si alte atractii importante ,cum ar fi partia de schi din Cavnic ,telescaunul Suior si statiunile cu ape sarate si dulci din Ocna Sugatag. Astfel ,Breb reuseste sa atraga turisti datorita frumusetii sale naturale ,traditiilor autentice si oportunitatilor diverse de recreere ,consolidandu si reputatia de destinatie turistica de top in Maramures. Situata in pitoreasca localitate Breb, aceasta pensiune ofera un refugiu autentic in inima Maramuresului, pe un teren generos de 2371mp. Cladirea principalaare o suprafata de 384mp si include sase camere spatioase ,fiecare cu baie proprie ,idelala pentru a gazdui oaspeti in confort total ,de asemenea se mai afla si o casa traditionala de 110 mp care dispune de o centrala proprie si patru camere ,la fel cu bai proprii. Facilitati si Dotari 6 camere cu bai proprii ,decorate in stil traditional maramuresean. doua terase, una interioara si una exterioara , perfecta pentru relaxare. o sala de mese cu o capacitate totala de 20 de persoane ,si o terasa exterioara cu o capacitate de 36 de persoane. anexa cu cuptor pentru paine si cazan pentru palinca. trei porti maramuresene autentice care aduc un farmec deosebit locatiei. Echipamente si Infrastructura centrala pe lemne si boiler de apa de 400 litri. panouri fotovoltaice de 6KW care asigura independenta energetica. apa curenta si fosa septica. colejna pentru depozitarea lemnelor necesare pentru incalzire. Facilitati Externe o gradina bine intretinuta si o livada cu pomi fructiferi. garaj de 40mp ,echipat cu masini de spalat ,frigifer si masina de spalat vase. Constructuie si Desing Pensiunea ,construita in anul 2012 , este acoperita cu un acoperis din tabla, asigurand durabilitate si protectie impotriva intemperiilor. Interiorul si exteriorul sunt decorate cu elemente traditional maramuresene ,oferind o experienta autentica si unica. Aceasta pensiune este locul ideal pentru cei care doresc sa se bucure de frumusetea si traditiile Maramuresului, intr un cadru confortabil si bine echipat. ID anunț : 1751330067",11.08.2022,99,151392.96875,2022-11-08,1125.0,0,317607.03125
27,Anunț,399800,EUR,4,193,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/film-tur-3d-locuinta-rafinata-arhitectura-cu-personalitate-asezare-cautata-livezeni-mures/d067ig4higd17860dgg4g0e80gd0785d.html,images_case/anunt_27_img_0.jpg|images_case/anunt_27_img_1.jpg|images_case/anunt_27_img_2.jpg|images_case/anunt_27_img_3.jpg,4,,"Comision cumparator:0% ASCENDENT IMOBILIARE TARGU MURES va propune: Vila de Lux cu Arhitectura Moderna, Confort si Securitate de Top Descoperiti aceasta superba vila cu arhitectura moderna, finalizata in 2019, ce ofera o locuinta ideala pentru cei care apreciaza eleganta, confortul si siguranta. Situata pe un teren generos de 16,2 arii, aceasta proprietate se remarca prin finisajele premium si dotarile de top. Va invitam sa experimentati o vizionare initiala, din locatia unde va aflati, chiar acum, prin accesarea turului virtual  si a filmului de prezentare: Tur virtual tridimensional: https:  my.matterport.com show ?m=RopYL4g4Jrt Film prezentare: https:  www.youtube.com watch?v=M9xOiMw995Q Detalii Tehnice si Structurale: Suprafata utila: 193 mp | Desfasurata: 360 mp; Constructie solida, cu fundatie din beton, zidarie Porotherm si izolatie termica superioara; Acoperis durabil din tigla Bramac; Instalatie electrica premium, cu cablaj separat pe fiecare nivel; Geamuri termopan de calitate germana. Interior de Lux si Functionalitate: Parter: Hol primitor cu dulap incorporat; Bucatarie open space, complet echipata cu aparatura AEG: cuptor incorporat, plita cu inductie, cuptor cu microunde, hota tip insula, frigider LG Side by Side; Living spatios tip loft, cu semineu modern si incalzire in pardoseala de ultima generatie; Dormitor generos si un dressing complet utilat; Baie moderna, complet echipata, cu dus walk-in. Mansarda: 3 dormitoare mobilate cu gust; Baie moderna cu cada si oglinda smart; Acces la terasa de 50 mp cu gazon artificial din doua dormitoare si balcon de 7 mp din al treilea dormitor. Spatii Exterioare Amenajate: Terasa de 100 mp la nivelul solului; Curte pavata cu piatra naturala, iluminata ambiental; Garaj dublu automatizat, cu rigole de scurgere si spatiu de depozitare suplimentar; Pivnita cu usa culisanta; Doua terase suplimentare de 70 mp, amplasate deasupra garajului si depozitului; Fantana cu hidrofor; Foisor acoperit cu tigla Bramac, inconjurat de plante ornamentale, tuia si pomi fructiferi; Aleile din jurul casei pavate cu granit; Teren complet imprejmuit cu gard si terasat pe 4 nivele. Confort si Securitate de Varf: Confort termic asigurat de centrala Vaillant, incalzire in pardoseala si semineu modern; la mansarda sunt disponibile calorifere; Sistem de securitate avansat: alarma BSG, camere de supraveghere, senzori de miscare in fiecare incapere; Cablu TV si internet de mare viteza; Iluminare LED interior-exterior, cu lumini ambientale; Mobilier MDF personalizat, de inalta calitate. Aceasta vila reprezinta combinatia perfecta intre design modern, functionalitate si siguranta, fiind alegerea ideala pentru o familie care isi doreste un camin deosebit, in care luxul si confortul sunt la ele acasa. Nu ratati oportunitatea de a deveni proprietarul acestei bijuterii imobiliare! Se accepta ca si metoda de plata credit , cash si BTC. Invitam colegii la colaborare, onoram agentul  agentia partenera cu comisionul aferent! Detalii, fotografii suplimentare, precum si alte variante similare exclusive: www.ascendentimobiliare.ro ID anunț : 1763502226",23.05.2018,500,208931.359375,2018-05-23,2755.0,0,190868.640625
28,Anunț,330000,EUR,4,164,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-individuala-164-mp-utili-433-mp-teren-zona-dezmir-partea-de-jos/e01e22h9g4d178hidh6g820d459403gd.html,images_case/anunt_28_img_0.jpg|images_case/anunt_28_img_1.jpg|images_case/anunt_28_img_2.jpg|images_case/anunt_28_img_3.jpg,4,,"Va oferim spre vanzare casa individuala situata in prima parte din Dezmir, partea de jos, cu acces foarte rapid si cu mijloace de transport in apropiere si la 2 km de intrarea in Cluj. Casa are suprafata utila de 164 mp, 433 mp teren si este organizata astfel: Parter - living cu dining, bucatarie, baie, casa scarii, camera tehnica si terasa. La etaj: 3 dormitoare, 2 bai, dresing, hol si 1 terasa. Incalzirea se face prin centrala proprie cu sistem de incalzire in pardoseala la parter si calorifere la etaj. Casa are curent electric, gaz, apa si canalizare si se vinde partial mobilata si utilata. Va asteptam cu drag sa ne contactati pentru a stabili o vizionare! ID anunț : 1720695999",07.04.2020,470,144637.0625,2020-07-04,1982.0,0,185362.9375
29,Anunț,195000,EUR,4,108,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-noua-eficienta-energetic-giroc-108-mp-utili-276-mp-teren-195-000-euro/91h5g1d22f28730f228004e1gh166e25.html,images_case/anunt_29_img_0.webp|images_case/anunt_29_img_1.webp|images_case/anunt_29_img_2.webp|images_case/anunt_29_img_3.webp,4,,"Oportunitate de a achiziționa o casă modernă și eficientă energetic în Giroc. Situată într-o zonă liniștită, proprietatea oferă 108 mp utili și 276 mp teren. Caracteristici: Compartimentare practică: - Parter: living cu acces la terasă acoperită, bucătărie închisă, debara, baie, camera tehnica. - Etaj: 3 dormitoare (unul cu dressing), 2 balcoane și baie. Unitate separata prin camera tehnica, fara pereti comuni. Eficiență energetică ridicată, datorită pompei de căldură și panourilor fotovoltaice Finisaje de înaltă calitate. Curte cu gazon rulou. Toate utilitățile: gaz, curent, apă și canalizare. 2 locuri de parcare. Pret 195.000 Euro Tel.0723100819 ID anunț : 1759425642",21.02.2010,381,158118.25,2010-02-21,5768.0,0,36881.75
30,Anunț,25500,EUR,3,23,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/vand-casa-in-com-zam-hunedoara-central-pret-25-500-negociabil/5e9ffeeg301879f5e4h3h5g0gg7fdeeh.html,images_case/anunt_30_img_0.jpg|images_case/anunt_30_img_1.jpg|images_case/anunt_30_img_2.jpg|images_case/anunt_30_img_3.webp,4,,"Vând casa in comuna Zam,jud.Hunedoara.Casa este situată central,fiind în apropiere magazine alimentare,primăria, scoala,gradinita, camin cultural, spital,gara,etc.Casa necesită renovare! Dispune de 3 camere,bucatarie, baie,pivniță,2 holuri,posibilitate terasă deasupra pivnitei + anexe,fantana, curte frontala cu vita de vie,curte pentru pasari, grădină. Preț 25. 500 euro negociabil. Mai multe detalii la telefon:  Gabi. ID anunț : 1724526701",24.08.2024,1,135408.046875,2024-08-24,470.0,0,-109908.046875
31,Anunț,150000,EUR,6,4720,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-de-vanzare-in-orasul-covasna/31f892995fe17gh42e6116ie3ef6h12d.html,images_case/anunt_31_img_0.webp|images_case/anunt_31_img_1.webp|images_case/anunt_31_img_2.webp|images_case/anunt_31_img_3.webp,4,,"Proprietatea se afla in Covasna si are o suprafata de 4720mp. Suprafata construita este de 366 mp si are 2 corpuri de casa, unul mai nou si unul mai vechi. Aceasta dispune de 9 dormitoare, 2 bucatari, 2 bai, 3 balcoane, o camara, un beci, un cuptor de facut paine si o sura veche. Propietatea prezinta curtea din fata, curtea din spate si o gradina mare cu vita de vie. In anul 2023 s-au terminat finisarile atat in interior cat si in exterior. Pentru cei interesati va rog sa contactati nr de tel Exclus agenti ID anunț : 1765055864",07.11.2024,1,194686.625,2024-07-11,514.0,0,-44686.625
32,Anunț,150766,EUR,4,134,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-giroc-4-camere-complex-privat-150-766-euro/ehi0eefe20i77137ee1dhe90gh7de01i.html,images_case/anunt_32_img_0.jpg|images_case/anunt_32_img_1.jpg|images_case/anunt_32_img_2.jpg|images_case/anunt_32_img_3.jpg,4,,"Casa este situata in Giroc, are 2 locuri de parcare proprii. Este construita pe un teren de 134 mp, 86 mp utili + curte libera + pod. Este compartimentata astfel: Parter: hol, living, zona de luat masa, bucatarie, baie, camera tehnica, terasa; Etaj: hol, 3 dormitoare, 1 baie, balcon. Casa este racordata la toate utilitatile (canalizare, gaz, apa, curent), dispunand de centrala proprie pe gaz, geamuri pvc 3 sticle profile Rehau, izolatie exterior Baumit 100 mm eps 80, caramida porotherm Cemacon 30 com, betoane Holcim, pod pentru depozitare, placa de beton. Pretul este de 150.766 euro. Telefon: 0741145639. ID anunț : 1665740877",21.02.2010,381,147477.59375,2010-02-21,5768.0,0,3288.40625
33,Anunț,72500,EUR,2,1200,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/1200mp-teren-casa-cu-2-corpuri-asfalt-utilitati-locatie-buna/d920i2fe68g77hed2d27i3522480h59d.html,images_case/anunt_33_img_0.webp|images_case/anunt_33_img_1.webp|images_case/anunt_33_img_2.webp|images_case/anunt_33_img_3.webp,4,,"De vanzare casa cu teren  in jud. Timis, comuna Peciu Nou ( 23 km de Timisoara) cu acces pe diferite rute. Imobilul este situat pe o strada asfaltata, iluminata, adiacenta drumului principal( nu este trafic), foarte aproape de Magazinul La 2 Pasi , aproape de Gradinita si Scoala. Casa este compusa din 2 corpuri : Corpul 1 :  bucatarie , camera renovata si mobilata, camera neamenajata. Corptul 2 :  bucatarie , baie , 2 camere amenajate si mobilate. Proprietatea are acces la toate utilitatile, fiind racordata la : apa, canalizare, curent electric. Gazul este la poarta. Incalzirea se realizeaza cu soba-lemne. In spatele casei exista o anexa si o gradina care poate fi folosita pentru activitati agricole. Se vinde exact cum este prezentata in galeria foto. Contactati-ma telefonic sau mesaj pe WhatsApp si trimit video-uri, poze, anterior vizitei. NU se plateste comision . 0757192289 Sasu Razvan ID anunț : 1765055747",19.03.2019,32,154265.71875,2019-03-19,2455.0,0,-81765.71875
